Time,Quote time,Quote,Title,Author,SFW
03:00,trois,"Quelle heure est-il ? dit l'homme en regardant George de haut en bas avec une suspicion évidente, ""eh bien, si vous écoutez, vous l'entendrez sonner.""<br>George écouta, et une horloge voisine obéit immédiatement. ""Mais c'est seulement parti trois !"" » dit George d'un ton blessé, quand ce fut fini.",Trois hommes dans un bateau,Jerome K. Jerome,unknown
03:00,3h00,"Quand Sophie se réveilla, il était 3h00",Personnages désespérés,Paula Fox,unknown
03:00,trois heures,"Écoutez, Missy. Il est trois heures du matin et j'ai retrouvé toutes mes facultés comme je n'en ai jamais eu dans ma vie. Je connais tous mes biens et où est dépensé l’argent. Et j’ai tout préparé pour changer d’avis et faire enfin ce que je veux. Entendez-vous, Missy ? J'ai mes facultés.",Milieu de marche,George Eliot,unknown
03:01,3h01,"À 3h01, Thaddeus Funston s'est réveillé dans son sommeil et s'est réveillé. Il s'assit sur son lit et regarda autour de lui la salle sombre. La respiration calme et les ronflements occasionnels de trente autres patients endormis remplissaient la pièce. Funston se tourna vers la fenêtre et regarda les collines noires qui abritaient le bâtiment artisanal déserté.",Un Filbert est une noix,Rick Raphael,sfw
03:01,vers trois heures du matin,"Hier, à vers trois heures du matin, j'ai trouvé ma mère inconsciente sur le sol de sa salle de bain. Je suis un héros, disent-ils, parce que je l'ai sauvée d'une overdose de lithium.<br>Je ne suis pas un héros. Tout cela est de ma faute.",Clignez des yeux et cela nous manquera,Ginny Kochis,nsfw
03:01,environ trois heures,"Il était maintenant environ trois heures du matin et Francis Macomber, qui s'était endormi peu de temps après avoir cessé de penser au lion, se réveilla puis se rendormit.",La courte vie heureuse de Francis Macomber,Ernest Hemingway,unknown
03:01,Trois heures passées,"Je ne vais pas rester allongée ici, pensa-t-elle, et laisser ma vie être ruinée ! Et lorsqu'elle entendit : « Dieu vous souhaite le bonjour, mes maîtres ! Trois heures passées et une belle matinée ! » elle repoussa les couvertures et sortit du lit, se tournant pour secouer Nan.",Ambre éternel,Kathleen Windsor,sfw
03:02,trois heures deux minutes,"Mais après des mois de contrôles et de recontrôles, Joseph Ricardo, métis, né illégitimement dans un hôpital de Buenos Aires à trois heures deux minutes heure occidentale le 19 octobre 1995, avait officiellement été reconnu.",Les enfants des hommes,P.D. James,sfw
03:03,trois heures trois,À trois heures trois il a commencé sa carrière comme l'une des célébrités du monde.,L'homme qui a secoué la Terre,Arthur C. Train and Robert W. Wood,sfw
03:04,3.04,Il regarda son horloge de première ligne sur la table de chevet et remarqua qu'elle s'était arrêtée à 3.04. On ne pouvait donc même pas compter sur les réveils.,Le retour du maître à danser,Henning Mankell,unknown
03:05,trois-oh-cinq,"Il y a cinq minutes, il était trois heures, a déclaré Murphy. ""Je ne peux pas en être certain, mais je suppose que cela doit maintenant être environ trois-oh-cinq.""<br>J'ai croisé les bras. ""Je ne fais pas habituellement de surveillance.""",Nuit blanche,Jim Butcher,sfw
03:05,3h05,"Le dimanche avant Noël, elle s'est réveillée à 3h05 et a pensé : Trente-six heures. Quatre heures plus tard, elle se leva en pensant : trente-deux heures. Tard dans la journée, elle a emmené Alfred à la fête de Noël de l'association de rue chez Dale et Honey Driblett, l'a fait asseoir en toute sécurité avec Kirby Root et a rappelé à tous ses voisins que son petit-fils préféré, qui avait attendu avec impatience toute l'année une fête Noël à St. Jude arrivait demain après-midi.",Les corrections,Jonathan Franzen,unknown
03:06,3h06,"3h06<br>""Ici"", dit Miss Pettigrew d'une petite voix. Joe se dressait au-dessus d'elle. Il ne dit pas un mot, mais son bras passa sous le sien avec cette attention masculine glorieuse, exclusive et protectrice jamais connue jusqu'à présent par Miss Pettigrew. Elle s'appuya simplement faiblement sur lui.",Miss Pettigrew vit un jour,Winifred Watson,sfw
03:07,3:07,"Il jeta un coup d'œil à sa montre : 3:07. Ça ne pourrait sûrement pas être Fiona ? Il se traîna hors du lit, enfila sa robe de chambre et se dirigea à contrecœur vers la porte.",Vous gagnez face,Jeffrey Archer,sfw
03:07,3h07,"Wayne s'est connecté tardivement : 3h07-l'émission tardive. Il s'est garé. Il a jeté son bidon de lait. Il bâilla, il s'étira. Il a gratté.",Le froid six mille,James Ellroy,unknown
03:08,trois heures huit,La brume s'éclaircissait à présent et il pouvait à peine discerner la Grange elle-même – une ombre sombre et substantielle marquée par les lumières floues provenant des fenêtres. Sa montre indiquait qu'il était trois heures huit. Ils seraient donc tous enfermés maintenant dans une méditation solitaire en attendant la convocation de seize heures pour annoncer leurs votes finaux.,La Tour Noire,P.D. James,sfw
03:09,trois heures neuf,"Hall regarda sa Rolex et il était trois heures neuf, et pourtant aucun coucou n'avait annoncé l'heure, pas un seul. Depuis combien de temps cela durait-il ou ne durait-il pas ?",Le chemin de la ruine,Donald E. Westlake,sfw
03:10,trois heures dix,Adam se lécha les doigts et les frotta sur ses yeux alors qu'il essayait de s'habituer à l'obscurité. Il vérifia le petit cadran lumineux de son réveil : trois heures dix.,Une question d'honneur,Jeffrey Archer,sfw
03:10,3:10,Il était 3:10 du matin lorsque le pasteur Grant revint finalement au presbytère.,Moine Guerrier,Ray Keating,sfw
03:10,trois heures dix,"Je pense que ma carte de crédit était là aussi. J'ai écrit les mots carte de crédit et j'ai dit que s'ils ne me laissaient pas les annuler, j'exigerais qu'ils enregistrent la perte afin que vous ne puissiez rien payer au-delà du moment où je les appelle. J'ai regardé l'horloge. Il était trois heures dix.",Toute l'histoire et d'autres histoires,Ali Smith,unknown
03:10,trois heures dix,Aimez encore; se branler à trois heures dix,Aime encore une fois,Philip Larkin,nsfw
03:11,3h11,"L'horloge indiquait 3h11.<br>""Oui, bonjour ?""<br>Une voix grave et sans émotion à l'autre bout du fil demandait : ""Est-ce le pasteur Stephen Accorder?""",La racine de tous les méfaits?,Ray Keating,sfw
03:12,trois heures douze,"Une table avec des magazines de pêcheur et un cendrier, quelques livres sur une étagère, une bougie dans une bouteille, des chaises, une cheminée cadencée à trois heures douze.",En compagnie des autres,Jan Karon,sfw
03:12,3h12,"Il était 3h12 et Charlie appelait.<br>Elle a répondu : ""Es-tu toujours assise devant cet hôtel ?""<br>""Ouais. C'est C'est des conneries. Je vais chercher ce type, et je me fiche de ce qu'il est en train de faire.",Ombres du Vatican,Ray Keating,nsfw
03:13,03.13,"Vous ne vous souviendrez probablement pas de moi, mais je suis l'âme chanceuse qui a été téléportée dans un corps humain au 03.13 GMT.",Répète,Josie Lloyd and Emlyn Rees,sfw
03:14,3.14,"Depuis qu'il avait dit à la fille que cela devait finir, il se réveillait tous les matins à 3.14, sans faute. Chaque matin, ses yeux s'ouvraient, alertes, et les chiffres rouges de son réveil électrique indiquaient 3h14.",La giffle,Christos Tsiolkas,unknown
03:15,trois heures quinze,"Le patron avait eu quelque chose de bien plus spectaculaire qu'une selle ; à trois heures quinze ce jour-là, il avait fait quelque chose dans son pantalon qui était l'équivalent d'une bombe atomique merdique.",Les Tommyknockers,Stephen King,nsfw
03:15,trois heures et quart du matin,"Une nuit d’août, une fois la bonne cueillette terminée et l’équipe d’Old Pie payée et revenue au rez, je me suis réveillé au son d’une vache qui meuglait. J'ai pensé, mais quand j'ai fouillé la montre de poche de mon père sur la table à côté de mon lit et que je l'ai regardée, j'ai vu que c'était trois heures et quart du matin.","Pleine obscurité, pas d'étoiles",Stephen King,unknown
03:15,3:15,"Au-dessus de la porte de la salle 69, l'horloge sonnait à 3:15. Le mouvement s'accélérait. Ce qui était autrefois le gymnase était maintenant une petite pièce de sept pieds de large, un cube étroit et presque parfait.",Regard 69,J.G. Ballard,unknown
03:16,trois heures seize minutes,"Rebecca et Abby sont transportées à l'hôpital en ambulance, Abby est libérée plusieurs heures plus tard avec des coupures et des contusions mineures, Rebecca Louden a été déclarée morte à trois heures seize minutes ce matin après les chirurgiens. n'a pas réussi à réparer les dommages causés à son artère carotide.",Un lieu de sécurité,Emma Salisbury,sfw
03:17,03.17,Hassan a vérifié sa montre – 03.17 – confiante que la seule personne à bord encore éveillée serait le jeune homme sur la passerelle. Tour au quatre du fou. Il a retiré un chevalier du plateau.,Prochain dans la ligne,Jeffrey Archer,sfw
03:17,3h17,L'horodatage indique 3h17 Un gros bloc de texte. Ce n’est pas bon signe pour les choses à venir.,Maison de bain,P.J. Vernon,unknown
03:17,trois heures dix-sept minutes du matin,"Il était trois heures dix-sept minutes du matin. Mila, en trench-coat et bottes, s'assit sur le bord du lit. Malik Solanka gémit. Le désastre survenait toujours lorsque vos défenses étaient au plus bas : vous prenant au dépourvu, comme l’amour.",Fureur,Salman Rushdie,unknown
03:17,3:17,"Nous étions tous les deux assis là, écoutant Boris plus attentivement que moi. « Qui est-ce avec lui alors ? » J'ai dit. ""Une pute."" Il écouta un instant, les sourcils froncés, le profil net au clair de lune, puis se recoucha. ""Deux d'entre eux."" Je me suis retourné et j'ai vérifié mon iPod. Il était 3:17 du matin.",Le Chardonneret,Donna Tartt,nsfw
03:17,3h17,"Il se tourna de nouveau vers les moniteurs et feuilleta les écrans, chacun étant capable d'afficher huit supports de caméra différents, donnant à Kurt 192 natures mortes différentes de Green Oaks à 3h17 ce mois de mars. nuit.",Ce qui a été perdu,Catherine O'Flynn,unknown
03:18,03h18,"La vérité sur la question, nous ne la connaîtrons peut-être jamais. Tout ce que nous savons pour l'instant, c'est qu'à 03h18 le 10 février, le Southern Cross était fermement assiégé par les glaces et il envoyait un SOS. Au cours de la nuit, cette avance a dû prendre fin. La banquise poussée vers l'ouest s'est refermée autour d'elle et en quelques heures elle a disparu.",Le Sud Blanc,Hammond Innes,sfw
03:19,3h19 du matin,L'horodatage sur le caméscope de Navidson indique qu'il est exactement 3h19 du matin,Maison des Feuilles,Mark Z. Danielewski,sfw
03:20,3h20,"Prabath Kumara, 16. 17 novembre 1989. À 3h20 du domicile d'un ami.",Le fantôme d'Anil,Michael Ondaatje,unknown
03:21,3:21,"Il n’a pas pris la peine de se doucher ou de se raser et s’est rapidement habillé avec les vêtements qu’il avait portés la veille. Il a quitté son appartement dans le Queens à 3:21 et s'est rendu à Manhattan, laissant sa voiture devant le commissariat quelques minutes avant quatre heures.",Honneur parmi les voleurs,Jeffrey Archer,sfw
03:21,3:21,"Elle jeta à nouveau un coup d'œil à l'horloge de chevet : 3:21. Elle se leva du lit, enfila une robe de chambre, s'assit à la petite table et remplit plusieurs feuilles de papeterie d'hôtel de notes en vue de sa rencontre avec Sefton Jelks. C’était comme préparer un examen.",Les péchés du père,Jeffrey Archer,sfw
03:21,trois heures vingt et une minutes,"Ensuite, il se souvint que le lendemain de Noël serait le vingt-septième jour de la lune, et que par conséquent la marée haute serait à trois heures vingt et une minutes, le demi-reflux à sept heures et quart, basse mer à neuf heures trente-trois minutes et demi-crue à midi trente-neuf minutes.",Les travailleurs de la mer,Victor Hugo,unknown
03:22,03:22,"Mesdames et messieurs, à 03:22 ce matin, notre suite de capteurs GEODSS à Socorro, au Nouveau-Mexique, a détecté un objet anormal en dehors de l'orbite de la lune.",Le cadeau,Dave Donovan,sfw
03:23,trois heures vingt-trois,"Il est trois heures vingt-trois, et son avion décolle à huit heures du matin.",Le pays des bonbons,Evan Hunter and Ed McBain,sfw
03:24,trois-vingt-quatre,"Sûrement pas ! » plaisanta-t-elle. ""Formant un lien de trafic transcontinental. Contribuant à mettre une ceinture autour de la terre en quatre-vingts jours - ou est-ce quarante maintenant ? - éclairant le public voyageur sur les trois-vingt-quatre former; distribuer des horaires et d'autres moyens précieux d'éducation--""<br>""Je suis heureux ici,"" dit-il avec obstination.",Succès : un roman,Samuel Hopkins Adams,sfw
03:25,3h25,"Il était 3h25 Un frisson étrange, de penser que j'étais le seul Mulvaney éveillé dans la maison.",Nous étions les Mulvaney,Joyce Carol Oates,unknown
03:26,03:26,"S'enfonçant lourdement sur le bord de son lit défait, la tête dans ses mains, Sam passa ses doigts dans les pointes en désordre de ses cheveux avant de jeter un coup d'œil à l'horloge numérique sur la table de nuit. Ses petits chiffres rouges clignotèrent 03:26 et il poussa un soupir.",Encre,Torrie McLean,sfw
03:27,3h27,"À 3h27, il a de nouveau appelé au silence. «Moi, Leonard Derek Hardy, en tant que directeur du scrutin…» Les têtes étaient baissées, les yeux fermés, tandis que certains des présents se détournaient, incapables même de faire face à la scène alors qu'ils croisaient les doigts et attendaient que les chiffres soient lus.",Plus puissant que l'épée,Jeffrey Archer,sfw
03:27,trois heures vingt-sept minutes,"Avec le Ranger en tête, ils quittèrent la ville au grand trot. S'il y avait eu quelqu'un là pour le remarquer, il aurait vu que l'horloge sur le mur de la cage à oiseaux indiquait l'heure comme trois heures vingt-sept minutes.","Oh, toi Tex !",William MacLeod Raine,sfw
03:28,3.28,"Maintenant, quelqu'un courait devant sa chambre. Une porte claqua. Encore cette langue étrangère. Que diable se passait-il ? il alluma sa lumière et regarda sa montre. 3.28. Il est sorti du lit.",Rêves de départ,Rupert Thomson,unknown
03:29,03.29,"Seulement un message du CIU. Ils ont reçu la facture sur le portable de Difford. Le dernier appel était vers un autre mobile au 03.29 dimanche matin. Depuis, personne ne l'a utilisé.",Lumière empruntée,Graham Hurley,sfw
03:30,Trois heures et demie,"Il dormait trop profondément pour entendre le bruit de la poignée de sa porte qu'on essayait. Ce qui l'a réveillé, ce sont les tapotements. C'était doux au début, plus comme un grattement d'ongles sur du bois, et quand il ouvrit les yeux, il supposa que c'était l'un des enfants essayant de grimper dans leur lit après un cauchemar. Mais ensuite il aperçut la pièce inconnue et il se rappela où il se trouvait. Il plissa les yeux vers les aiguilles lumineuses du réveil de l’hôtel. Trois heures et demie.",Munich,Robert Harris,unknown
03:30,Trois heures et demie,"A Trois heures et demie, un seul Oiseau Vers un Ciel silencieux Proposait un seul terme De mélodie prudente.","A trois heures et demie, un seul oiseau",Emily Dickinson,unknown
03:30,trois heures et demie du matin,A trois heures et demie du matin il perdit une illusion : des officiers envoyés en reconnaissance l'informèrent que l'ennemi ne faisait aucun mouvement.,Les misérables,Victor Hugo,unknown
03:30,3h30 du matin,"Il est 3h30 du matin dans la maison enfin calme de Mme Ralph lorsque Garp décide de nettoyer la cuisine, pour tuer le temps jusqu'à l'aube. Familier des tâches d'une femme au foyer, Garp remplit l'évier et commence à faire la vaisselle.",Le monde selon Garp,John Irving,unknown
03:30,trois heures trente,"Allons dormir, dis-je. Regardez quelle heure il est."" Le radio-réveil est juste là, à côté du lit. Tout le monde peut voir qu'il est écrit trois heures trente.""",Celui qui utilisait ce lit,Raymond Carver,unknown
03:30,trois heures trente,"Maintenant, regarde. Je ne vais pas appeler le Dr McGrath à trois heures trente du matin pour lui demander si mon fils peut manger des vers. C'est plat.",Comment manger des vers frits,Thomas Rockwell,unknown
03:31,03:31 heures,"Il hésita un instant et attrapa l'icône d'appel de l'Amiral, la touchant avec autant de précaution que s'il s'agissait du déclencheur d'une charge nucléaire. Arashan a inscrit l'heure exacte dans son journal de service : 03:31 heures.",Linceul d'Eden,Marlin Desault,sfw
03:32,03:32,"Un cylindre de support cryogénique vide a finalement été trouvé à l'extérieur de sa voiture abandonnée à 03:32 ce matin près du village de Hazelbrook, à trente-six milles au nord d'ici.",Les fils de Scarlatti,John McNally,sfw
03:33,3:33,Un courant d'air siffla autour du cadre de la fenêtre de la cuisine et je frissonnai. L'horloge numérique sur la cuisinière de Perkus indiquait 3:33.,Ville Chronique,Jonathan Lethem,unknown
03:34,3h34 du matin.,Il était 3h34 du matin. et il était bien éveillé. Il avait entendu la sonnerie du téléphone et la voix de son oncle.,Toujours Florence,Muriel Jensen,unknown
03:35,3:35,"Trois heures trente, 3:35, 15h40. Soudain, il y eut une secousse massive qui faillit le faire tomber de son siège. Cela a été suivi d'un fort crissement de roues alors que le train ralentissait rapidement et s'arrêtait finalement.",Fais attention à ce que tu souhaites,Jeffrey Archer,sfw
03:35,3h35,Il ne voyait que les aiguilles du réveil dans l'obscurité : 3h35 Il ajusta son oreiller et ferma les yeux.,Les chiens de Riga,Henning Mankell,unknown
03:36,3h36,"Alors que j'approche de Deadhorse, il est 3h36 et dix-sept heures en dessous. De grandes lumières à vapeur de sodium se répandent sur la route et il n'y a pas d'arbres, seulement des machines, des ombres mécaniques. Il n'y a même pas d'église. Cela vous dit tout.",Zoopraxie,Richard C. Matheson,unknown
03:37,trente-sept heures du matin,"Il était trois trente-sept heures du matin, et pour une fois Maggie dormait. Elle avait dû bien dormir ces derniers mois. Clyde était plus fier de ce fait que de tout autre chose.",La toile d'araignée,Stephen Bury,unknown
03:38,3h38,"À 3h38, il a commencé à neiger à Bowling Green, Kentucky. Les oies qui faisaient le tour de la ville sont retournées au parc, ont atterri et se sont accroupies pour s'asseoir sur leur île dans le lac.",Tout comme ceux que nous connaissions,Connie Willis,unknown
03:39,3h39,"23 octobre 1893 3h39. Après y avoir réfléchi, je crois nécessaire d'expliquer que l'exil dans l'atelier du Maître n'est pas un destin désagréable. Il ne s’agit pas simplement d’une cave aux murs nus et dépourvue de stimulation, bien au contraire.",L'homme mécanique,William Jablonsky,unknown
03:40,trois heures quarante,"Son horloge de chevet indique trois heures quarante. Il n'a aucune idée de ce qu'il fait hors du lit : il n'a pas besoin de faire ses besoins, il n'est pas non plus dérangé par un rêve ou un élément de la veille, ni même par l'état du monde.",Samedi,Ian McEwan,unknown
03:41,3h41,Le réveil indiquait 3h41. Il s'est assis. Pourquoi le réveil était-il lent ? Il prit le réveil et ajusta les aiguilles pour qu'elles indiquent la même heure que sa montre-bracelet : 3h44.,Les chiens de Riga,Henning Mankell,unknown
03:42,3h42,"Le téléphone a sonné à 3h42 Qui a bien pu appeler si tard ? Ou plutôt « si tôt ? Ils ne dormaient que depuis quelques heures. La veillée pascale s'était terminée vers 23 heures. et elle avait ensuite tout préparé pour le service du lever du soleil de Pâques, qui commencerait vers 6 heures du matin.",Taché de sang,Gayl Siegel,sfw
03:42,3 h 42,"Voyons ce que donnent ces mandats de perquisition. Jusqu'à présent, Pelley a admis qu'il était présent au feu de joie. Le laboratoire dit que les empreintes de ses bottes correspondent aux marques sur le corps de Leena. Pelley ne peut pas expliquer le temps écoulé entre le moment où il a été vu pour la dernière fois en train de quitter le feu de joie avec son bras autour de Leena et le moment où il est arrivé à la maison à 3 h 42 dans un état d'ébriété grave, selon sa femme, Lacey.",Sous le pont du diable,Loreth Anne White,unknown
03:42,3:42,"Nous devons arriver à Yellow Sky à 3:42, dit-il en la regardant tendrement dans les yeux.<br>""Oh, n'est-ce pas ?"" dit-elle, comme si elle n'en avait pas eu conscience. Manifester sa surprise face à la déclaration de son mari faisait partie de son amabilité d'épouse.",La mariée arrive au ciel jaune,Stephen Crane,unknown
03:43,3h43,"L'horloge indique 3h43. Le thermomètre indique qu'il fait 14 degrés Fahrenheit. Le météorologue dit que la vague de froid durera jusqu'à jeudi, alors emmitouflez-vous encore et encore. Des glaçons barrent la fenêtre de la grotte des chauves-souris.",Écrit par des fantômes,David Mitchell,unknown
03:44,3:44,"Quand j'ouvris les yeux, une aube couleur d'huître pointait par les fenêtres. Les aiguilles de mon réveil en laiton étaient à 3:44.",La douceur au fond de la tarte,Alan Bradley,unknown
03:44,3h44,"Il faisait sombre. Après avoir allumé la lumière et être allée aux toilettes, elle a vérifié sa montre : 3h44 Elle s'est déshabillée, a fait sortir le chat et est retournée dans le lit jumeau.",Foie : Leberknödel,Will Self,unknown
03:45,03.45,Il toucha le cadran de sa montre pour vérifier l'heure : 03.45. Le code qui ouvrirait la porte extérieure et lui permettrait de descendre vers la sécurité de son autre monde.,Sur mon cadavre,Jeffrey Archer,sfw
03:45,quart de quatre,"Abra ne se tut pas. Les pleurs étaient monotones, exaspérants, terrifiants. Quand ils arrivèrent à l'hôpital de Bridgton, il était quart de quatre, et Abra était toujours à plein volume. Les promenades en Acura étaient généralement meilleures qu'un somnifère, mais pas ce matin.",Docteur Sommeil,Stephen King,unknown
03:45,quatre heures moins le quart,"LORD CAVERSHAM : Eh bien, monsieur ! que faites-vous ici? Gâcher votre vie comme d'habitude ! Vous devriez être au lit, monsieur. Vous restez trop tard ! J'ai entendu parler de vous l'autre soir au bal de Lady Rufford jusqu'à quatre heures du matin !<br>LORD GORING : Seulement quatre heures moins le quart, père.",Un mari idéal,Oscar Wilde,unknown
03:46,03 46,"Cette fois, l'année arrivait en premier, 88, suivie du mois, 09, et enfin de l'heure, qui venait de passer à 03 46.",Sur mon cadavre,Jeffrey Archer,sfw
03:46,trois heures quarante-six,J'ai vu la Bentley tourner sur le terrain de l'école à trois heures quarante-six et le banlieusard avec les deux agents des services secrets passer quelques minutes plus tard.,Croix mortelle,James Patterson,unknown
03:47,3:47,Je suis resté éveillé jusqu'à 3:47. C'est la dernière fois que j'ai regardé ma montre avant de m'endormir. Il a un visage lumineux et s'allume si vous appuyez sur un bouton pour que je puisse le lire dans le noir. J'avais froid et j'avais peur que mon père vienne me trouver. Mais je me sentais plus en sécurité dans le jardin parce que j'étais caché.,Le curieux incident du chien pendant la nuit,Mark Haddon,sfw
03:48,03.48,"Il vérifia l'heure, 03.48, et s'apprêtait à saisir le code lorsque Collins entra calmement dans la pièce, vêtu d'un frac, d'un pantalon rayé, d'un col blanc rigide et d'une cravate en soie grise.",Sur mon cadavre,Jeffrey Archer,sfw
03:48,quatre heures moins douze,"Quand Jeremy et Cuby atteignirent leur chambre, il était quatre heures moins douze. Le feu était presque éteint dans leur chambre, mais Jérémie descendit et amena d'autres fagots pour allumer un nouveau feu.",L'épée tordue,Winston Graham,sfw
03:49,3.49,C'était 3.49 lorsqu'il m'a frappé à cause des deux cents fois où j'avais dit : « Je ne sais pas ». Il m'a beaucoup frappé après ça.,Le dossier Ipcress,Len Deighton,unknown
03:50,dix ou cinq à quatre,"Elle avait utilisé son téléphone portable pour laisser plusieurs messages sur le répondeur de Sao Paulo du jeune dentiste de la veille au soir, qui s'appelait Fernando. La première a été enregistrée à dix ou cinq à quatre du matin.",Une mort au Brésil : un livre d'omissions,Peter Robb,unknown
03:51,3:51,La lecture numérique sur le radio-réveil était 3:51. Toujours des nombres impairs dans des moments comme celui-ci. Qu'est-ce que ça veut dire? La mort est-elle impaire ?,Bruit blanc,Don DeLillo,unknown
03:52,03.52,"C'était chouette, trop. Le journal de bord était ouvert à la dernière entrée : 03.52 heures - Brady Field Beacon cap 312°, environ huit milles.",Les câpres méditerranéennes,Clive Cussler,sfw
03:53,sept minutes moins quatre,"Je sais ce que la vieille Else m'a dit, mais jusqu'à présent, je n'ai pas eu de nouvelles de toi, mon fils. Que faisiez-vous à Hog Court vers sept minutes moins quatre ce matin ?",Soho,Keith Waterhouse,sfw
03:54,3 h 54,"Le vol charter en provenance de Floride a atterri à Aldergrove quelques minutes plus tôt, à 3 h 54","Plus un homme a, plus il veut",Paul Muldoon,unknown
03:55,3h55,"Ici, dans le sous-sol caverneux à 3h55, dans un seul bassin de lumière, se trouve Theo Perowne.",Samedi,Ian McEwan,unknown
03:56,quatre minutes moins quatre,"Il était maintenant quatre minutes moins quatre, et un nouveau jour avait commencé : un jour qui allait probablement déchirer les fissures, transformer les contusions en blessures sanglantes et se briser en mille morceaux. tout ce qu'elle avait patiemment fait d'elle-même.",Le complexe Cassandre,Brian Stableford,sfw
03:57,3:57,Il alluma la lampe de chevet et prit sa montre. Il était 3:57. Il commença à se remémorer ce qui s'était passé quelques heures plus tôt.,Honneur parmi les voleurs,Jeffrey Archer,sfw
03:57,quatre heures moins trois,"Quatre heures moins trois, répondit-elle en consultant sa large montre en vieil or, puis en la portant à son oreille. ""Oui, quatre heures moins trois. Je pensais que c'était plus tard. Tu as vu quelque chose, William Maubray, tu l'as vu. Tu as vu quelque chose, n'est-ce pas ?""",Tout dans le noir,Joseph Sheridan Le Fanu,sfw
03:58,deux minutes moins quatre,"La vieille maison était déserte, le garage en ruine cadenassé, et l'on pouvait à peine discerner - en regardant à travers une fente dans le soleil bouillonnant de la fenêtre - le cadran d'une horloge sur le mur opposé. L'horloge s'était arrêtée à deux minutes moins quatre tôt le matin, ou qui pourrait le dire, c'était peut-être encore plus tôt, hier dans l'après-midi, quelques heures après Kaiser avait quitté Kamaria pour Bartica.",Cœur du pays,Wilson Harris,unknown
03:58,3:58,L'horloge au sommet du club-house indique 3:58.,Monde souterrain,Don DeLillo,unknown
03:59,Près de quatre,"Et les matières premières de la réalité sans cette colle du temps sont des matériaux à la dérive et la réalité est aussi dénuée de sens que les pièces en balsa d'un modèle réduit d'avion éparpillées au vent... Je suis dans mon ancienne chambre, oui, dans le noir, certainement, et il fait froid, évidemment, mais quelle heure est-il ? ""Près de quatre, fils.""",Parfois une bonne idée,Ken Kesey,unknown
03:59,une minute moins quatre,"Il se tourna vers Zor Ala. ""Vous devez établir les contacts que vous jugez souhaitables avec les autres humains de la colonie, et vous organiserez plusieurs fêtes avec ceux en qui vous pensez pouvoir faire confiance. Demandez-leur de se rassembler en petits groupes de chaque côté de la rue. porte principale, en restant dans l'ombre du mur de la palissade. Assurez-vous qu'ils soient prêts à une minute moins quatre. Armez les membres de toutes les armes que vous pouvez concevoir.",Les Time-Techs de Kra,Max Sheridan,sfw
04:00,quatre heures,"À quatre heures Mark était assis dans le bureau de la Fée, relisant les deux derniers articles qu'il avait écrits - l'un pour le plus respectable de nos journaux, l'autre pour un organe plus populaire. . C'était la seule partie du travail de la nuit qui avait de quoi flatter la vanité littéraire. Les premières heures avaient été consacrées au travail acharné consistant à concocter la nouvelle elle-même.",Cette force hideuse,C.S. Lewis,unknown
04:00,quatre heures du matin,"Elle aurait dû le lui dire. Ce n’est pas amical, le fait qu’elle ne le lui ait pas dit. La première fois, elle le lui a dit et ils ont tous deux pleuré, se serrant étroitement, se consolant d'une violation qu'ils ressentaient comme mutuelle. Puis ils discutèrent de leurs problèmes, assis jusqu'à quatre heures du matin, chuchotant à travers la table de la cuisine.",La vie avant l'homme,Margaret Atwood,unknown
04:00,quatre heures,"J'ai suivi son regard vers la cheminée. L'horloge s'était arrêtée à quatre heures.<br>« Mon ami, quelqu'un l'a trafiqué. Il lui restait encore trois jours à courir. C'est une horloge de huit jours, vous comprenez ? »<br>« Mais pourquoi devraient-ils vouloir faire ça ? Une idée de fausse piste en faisant croire que le crime a eu lieu à quatre heures ?",Les quatre grands,Agatha Christie,unknown
04:00,quatre heures du matin,"Le nuage est descendu et la voix de Bill était séparée de ce qui se passait dans sa tête. Le nuage violet avait une idée. Elle s'abattait sur lui comme de la fumée s'échappant des tours effondrées. La possibilité que tout son travail, tous ses voyages et toute sa passion ne soient qu'une farce. Sa façon de faire face à quatre heures du matin sur une route de l'ouest du Texas. Son cœur battait à tout rompre et il rêvait la Vérité, mais chaque découverte était aussi glissante qu'un poisson dans la main, et chaque fois qu'il essayait d'en attraper un, il remuait simplement sa queue et était libre.",Ohio,Stephen Markley,unknown
04:00,four,"C’est un peintre délirant qui termine une toile à deux heures et s’attend à une transformation sociétale radicale d’ici four. Même lorsque les artistes écrivent des manifestes, ils sont (espérons-le) conscients que leur ton exigeant est, en fin de compte, emprunté, ne faisant que faire écho et imiter l’urgence des revendications de la guérilla ou des protestations des activistes, plutôt que de les mettre réellement en pratique. Le peuple réclame parfois du changement. Ils ne réclament presque jamais d’art.",Informations,Zadie Smith,unknown
04:00,quatre,"Lorsque la rangée d'horloges dans leurs boîtiers sonna quatre, il ferma le registre et tendit la main vers la lampe à huile sur le bord du comptoir. En retirant la cheminée en verre, il alluma une allumette et la tint contre la mèche, puis replaça le verre et regarda les tons ambrés de la flamme remplir la pièce, dispersant les ombres entre les cadrans de l'horloge.",Cœur de crémaillère,Peter Bunzl,unknown
