Time,Id,Quote time,Quote,Title,Author,SFW
06:00,0600-013,sechs,"Aber jeden Morgen steht er um sechs auf und liest seine Zeitung, während er eine starke Tasse Kaffee trinkt, auch wenn es eine Nachtsitzung war und er nur zwei Stunden geschlafen hat. Auf diese Weise baut sich Papa jeden Tag auf.",Die Eleganz des Igels,Muriel Barbery,unknown
06:00,0600-014,sechs Uhr morgens,"Ich war eine halbe Stunde vor ihrem Eintritt aufgestanden, hatte mein Gesicht gewaschen und meine Kleidung angezogen im Licht des gerade untergehenden Halbmondes, dessen Strahlen durch das schmale Fenster neben meinem Kinderbett strömten. Ich sollte Gateshead an diesem Tag mit einem Bus verlassen, der um sechs Uhr morgens am Tor der Lodge vorbeifuhr",Jane Eyre,Charlotte Brontë,unknown
06:00,0600-015,six,"Ich liege wach in meinem Dachzimmer und höre unten einen Uhrschlag six. Es war ziemlich hell und die Leute begannen, die Treppen hoch und runter zu gehen.",Hunger,Knut Hamsun,unknown
06:00,0600-016,sechs Uhr,"Am 15. September 1840, etwa sechs Uhr morgens, war die Ville-de-Montereau bereit zur Abfahrt und strömte große Rauchwirbel am Kai aus Bernhardiner.",L’Education sentimentale,Gustave Flaubert,unknown
06:00,0600-017,sechs,"Der Ball dauerte lange, bis sechs morgens; alle waren erschöpft und wünschten, sie wären mindestens drei Stunden im Bett gelegen; Aber früher zu gehen war so, als würde man die Party für gescheitert erklären und den Gastgeber und die Gastgeberin beleidigen, die sich so viel Mühe gegeben hatten, die armen Lieben.",Der Leopard,Giuseppe Tomasi di Lampedusa,unknown
06:00,0600-018,sechs Uhr morgens,"Wir haben Zeit, sage ich, erst um sechs Uhr morgens fährt der Zug nach Buenos Aires.",Beatmung,Ricardo Piglia,sfw
06:00,0600-019,sechs Uhr morgens,"Er sagt nur: Okay, Herr, und wiederholt uns, dass er um sechs Uhr morgens an der Reihe ist. Er schien es nicht gut zu verstehen, erzähle ich am Nachmittag.",Beatmung,Ricardo Piglia,sfw
06:00,0600-020,sechs Uhr morgens,"Um sechs Uhr morgens verließen sie nackt das Schlafzimmer, leerten den Pool und füllten ihn mit Champagner.",100 Jahre Einsamkeit,Gabriel García Márquez,nsfw
06:01,0601-000,06:01,"Auf dem Bild blickte er direkt in die Kamera und hielt einen Einwegbecher in der Hand. Die Taktart in der unteren rechten Ecke des Bildschirms besagte, dass es 06:01 am selben Morgen war, als die beiden zum Kloster gekommen waren.",Die Passage,Justin Cronin,sfw
06:02,0602-000,6.02,"Bimingham New Street 5,25. Walsall 5,55. Dieser Zug hält nicht in Birchills, aus Gründen, die George nie herausfinden konnte. Dann sind es Bloxwich 6.02, Wyrley & Churchbridge 6.09. Um 6.10 Uhr nickt er Mr. Merriman, dem Bahnhofsvorsteher, zu.",Arthur und George,Julian Barnes,unknown
06:03,0603-000,drei Minuten nach sechs,"Draußen war es noch ziemlich dunkel und nur der untere Rand des Fensterrahmens war weiß vom Schnee. Sie konnte ein tiefes, sanftes Glockengeläut hören; Es war nicht die Pfarrkirche, sondern irgendwo weiter weg. Die Uhr auf dem kleinen Tisch zeigte drei Minuten nach sechs.",Die Party und andere Geschichten,Anton Pavlovich Chekhov,sfw
06:04,0604-000,vier Minuten nach sechs Uhr morgens,"Es war vier Minuten nach sechs Uhr morgens. Sie zitterte. Sie wartete. Sie streckte sich, weil sie dreieinhalb Stunden in ihrem Auto gesessen hatte, bevor der Milchwagen auf die Straße einbog.",Herz der Gefahr,Gerald Seymour,sfw
06:05,0605-000,fünf Minuten nach sechs,"Ein zweiter Mann ging hinein und fand den Laden, wie er dachte, um fünf Minuten nach sechs leer vor. Damit liegt die Zeit zwischen 5:30 und 6:05 Uhr.",Die ABC-Morde,Agatha Christie,unknown
06:06,0606-000,6:06,"Um 6:06 explodierte plötzlich jede Toilette in der Merit Street in einem Geysir aus Scheiße und rohem Abwasser, als eine unvorstellbare Umkehrung in den Rohren stattfand, die die Fäkalientanks der speisten neue Abfallbehandlungsanlage im Barrens.",Es,Stephen King,nsfw
06:08,0608-000,sechs vor acht Uhr,Um sechs vor acht Uhr näherten sich zwei Männer in zerlumpten Trenchcoats dem Casino. Der kleinere der Männer ging in Flammen auf.,Magie blutet,Ilona Andrews,unknown
06:09,0609-000,06:09 MEZ,"06:09 MEZ<br>„Warum hast du mich nicht um vier geweckt?“ forderte Monti. Er starrte auf William herab, der die gleiche Farbe hatte wie sein durchnässtes Laken und immer noch schwitzte.",Nichts gewagt,Jeffrey Archer,sfw
06:09,0609-001,6.09,"Bimingham New Street 5,25. Walsall 5,55. Dieser Zug hält nicht in Birchills, aus Gründen, die George nie herausfinden konnte. Dann sind es Bloxwich 6.02, Wyrley & Churchbridge 6.09. Um 6.10 Uhr nickt er Mr. Merriman, dem Bahnhofsvorsteher, zu.",Arthur und George,Julian Barnes,unknown
06:10,0610-000,6:10,"Der Vorsitzende stand um 7:20 Uhr auf und zündete sich seine erste Zigarette an. Er konnte sich nicht genau erinnern, wann er aufgewacht war. Um 6:10 hatte er Tony angerufen, der bereits wach war und auf seinen Anruf wartete.",Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,sfw
06:10,0610-001,zehn nach sechs,"Der Bus verließ den Bahnhof um zehn nach sechs – und sie saß stolz da, wie eine gewohnte Reisende, abgesehen von ihrem Vater, John Henry und Berenice. Doch nach einer Weile überkamen sie ernsthafte Zweifel, die selbst die Antworten des Busfahrers nicht ganz befriedigen konnten.",Das Mitglied der Hochzeit,Carson McCullers,unknown
06:11,0611-000,6:11,"„La Guardia“, sagte Dexter und dankte dann dem Agenten dafür, dass er die halbe Nacht wach geblieben war. Scott schaute zwischen den beiden Vordersitzen hin und her, als die Digitaluhr von 6:11 auf 6:12 wechselte.",Ehre unter Dieben,Jeffrey Archer,sfw
06:11,0611-001,6:11 Uhr,Ich schaute auf die Uhr: 6:11 Uhr Brittany war fünf Stunden weg. Die Zeit raste vorwärts.,Der gute Nachbar,Cathryn Grant,unknown
06:12,0612-000,6:12 Uhr morgens,"Doktor Kerrison? Das Verhör war sicherlich unnötig. Wer sonst in diesem halb leeren, hallenden Haus würde um 6:12 Uhr morgens antworten? Er gab keine Antwort und die Stimme fuhr fort.",Tod eines Sachverständigen,P.D. James,sfw
06:13,0613-000,06:13,"Es ist 06:13. Mama sagt, ich sollte schon in die Decke eingepackt sein, der alte Nick könnte vielleicht kommen.",Zimmer,Emma Donoghue,unknown
06:14,0614-000,06:14,"Virtuelle Vorhänge spiegelten ihre Bewegung wider, glitten über den Bildschirm und dimmten die Raumbeleuchtung. Die roten Zahlen 06:14 verblassten, wurden aber in der oberen rechten Ecke angezeigt.",Mutter Mond,Bob Goddard,sfw
06:15,0615-000,viertel nach sechs,"Vater erwartete, dass sein Rasierwasser um viertel nach sechs fertig sein würde. Nur sieben Minuten zu spät nahm Dorothy die Dose mit nach oben und klopfte an die Tür ihres Vaters.",Die Tochter eines Geistlichen,George Orwell,unknown
06:15,0615-001,6.15 Uhr,"Es war 6.15 Uhr. Es fängt gerade an, hell zu werden. Eine kleine Gruppe älterer Teenager lehnte an einer nahegelegenen Wand. Sie sahen aus, als wären sie die ganze Nacht draußen gewesen. Zwei der Jungs starrten uns an. Ihre Augen sind hart und bedrohlich.",Mädchen vermisst,Sophie McKenzie,unknown
06:16,0616-000,06:16,"Und als sie die 06:16 nach Mittelsteine ​​bestiegen, spielte Erika mit dem Gedanken, dass jeder Meter dieser Reise sie zwar weiter von ihrer Mutter wegbringen würde, sie aber auch einander näherbringen würde auf die Möglichkeit, Max wiederzusehen und ihre neue kleine Familie aufzublühen.",Fünfzehn Wörter,Monika Jephcott Thomas,sfw
06:17,0617-000,6:17 Uhr,"Ich wachte auf, als der Regen ans Fenster prasselte. Ich hörte Josephine in der Dusche, das Klirren der Rohre durch die Wände. Der Radiowecker zeigte 6:17 Uhr Da sah ich unseren Farn. Es stand genau dort, wo Josephine es zuerst platziert hatte, aber jetzt war es herrlich und lebendig. Neue, glänzende Blätter ergossen sich über den Topf, die vorderen Spitzen reichten bis zum Telefon und berührten es.",Hier liegt,Olivia Claire Friedman,unknown
06:17,0617-001,six-seventeen,"Schwindel, komm schon. Er drehte sich langsam um und lockte das Tier dazu, sich auf das Kissen zu legen. Die Uhr zeigte six-seventeen. Eine zweite Katze, Miles, schnurrte zufrieden von der Stelle in der Decke aus, wo Resnicks Beine ein tiefes V geformt hatten.",Einsame Herzen,John Harvey,unknown
06:19,0619-000,6.19 Uhr,"6.19 Uhr, 8. Juni 2004, der Strahl deiner Pupille ist im Gold deines Auges verankert.",Venus,Carol Ann Duffy,unknown
06:20,0620-000,6:20 Uhr,Es war 6:20 Uhr und meine Eltern und ich standen fassungslos und halbwach auf dem Parkplatz eines Howard Johnson’s in Iowa.,Bald werde ich unbesiegbar sein,Austin Grossman,unknown
06:21,0621-000,einundzwanzig nach sechs,"Die ausgepeitschten Maultiere zogen den Wagen durch einen überschwemmten Ast, der dreißig Meter der Straße überschwemmte, und stellten sich auf beiden Seiten um die Büsche und Baumstämme auf, so dass sie keine Wurzeln hatten, und ich beobachtete, wohin und wie tief die Räder fuhren, während ich ließ den Motor im Leerlauf laufen und zündete Gudgers und meine eigene Zigarette an. Es war einundzwanzig nach sechs.",Lasst uns jetzt berühmte Männer loben,James Agee and Walker Evans,sfw
06:22,0622-000,Zweiundzwanzig Minuten nach sechs,"Die Uhr kippte um, als er nach vorne fiel. Das gibt uns die Zeit des Verbrechens. Zweiundzwanzig Minuten nach sechs.",Der Mord im Pfarrhaus,Agatha Christie,unknown
06:23,0623-000,dreiundzwanzig Minuten nach sechs,"Es war dreiundzwanzig Minuten nach sechs. Er dachte tatsächlich darüber nach, mit eingeschaltetem Radio immer wieder durch Islington zu fahren und es anzuschreien.",Du musstest es sein,David Nobbs,sfw
06:24,0624-000,06:24,"Schließlich finde ich das Telefon anhand des grünen Lichts oben. Beachten Sie, dass auf der Zeitanzeige 06:24 steht, bevor ich antworte. Es ist Mama.",Einfach himmlisch,Serena Mackesy,sfw
06:25,0625-000,6:25 Uhr,Um 6:25 Uhr wachte er mit einem einzigen Bild vor seinem geistigen Auge auf.,"Seien Sie vorsichtig, was Sie sich wünschen",Jeffrey Archer,sfw
06:25,0625-001,6.25,"Simon reist gerne in der Scum-Klasse, wenn er alleine ist, und strebt manchmal sogar bewusst die 6.25 an. Aber heute wird die .25 auf 6.44 verschoben.",Die Todesfälle,Mark Lawson,unknown
06:25,0625-002,Sechs-fünfundzwanzig,"Dennoch ist es Ihr Bewusstsein, das es erschaffen hat. Nicht etwas, das jeder tun könnte. Andere könnten für immer in einem – wer weiß – widersprüchlichen Chaos einer Welt umherwandern. Du bist anders. Du scheinst der unsterbliche Typ zu sein.<br>„Wann wird der Übergang in diese Welt stattfinden?“ fragte das pummelige Mädchen. Der Professor blickte auf seine Uhr. Ich schaute auf meine Uhr. Sechs-fünfundzwanzig. Weit nach Tagesanbruch. Morgenzeitungen geliefert.",Hartgekochtes Wunderland und das Ende der Welt,Haruki Murakami,unknown
06:26,0626-000,0626 Stunden,"Zu diesem Zeitpunkt brannte im Hauptschlafzimmer kein Licht, es wird jedoch darauf hingewiesen, dass die offizielle Sonnenaufgangszeit für dieses Datum 0626 Stunden ist. Dem Opfer ist völlig klar, dass durch das große Panoramafenster ausreichend Licht eindrang, um eine gute Sicht zu ermöglichen.",Roulette,Don and Linda Pendleton,sfw
06:26,0626-001,6:26 A.M.,"6:26 A.M.<br>„Alles klar“, erklärte Armont, „wir machen die Einfügung hier.“ Er tippte mit dem Finger auf den Bauplan. „Wir treffen das Nervenzentrum von Launch mit Blitzschlägen und Tränengas und zerstören es. Wenn wir Glück haben, wird Ramirez noch da sein, und das sollte das Ende sein.“",Projekt Cyclops,Thomas Hoover,nsfw
06:27,0627-000,6:27 A.M.,"6:27 A.M.<br>Irgendwann hielt Mark es nicht mehr aus und um 6:30 A.M. Er stand auf, duschte und zog ein sauberes Hemd und einen frischen Anzug an.",Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,sfw
06:27,0627-001,6:27,"Es war 6:27. In Frances Peverells Wohnung klingelte das Telefon. Sobald James ihren Namen aussprach, wusste sie, dass etwas nicht stimmte.",Erbsünde,P.D. James,sfw
06:27,0627-002,06:27,"06:27:52 durch den Chip in ihrem Sehnerv; Case verfolgte ihren Weg durch die Villa Straylight über eine Stunde lang und ließ zu, dass das Endorphin-Analogon, das sie eingenommen hatte, seinen Kater linderte.",Neuromant,William Gibson,unknown
06:27,0627-003,0627 Uhr,"Früh am Morgen, spät im Jahrhundert, Cricklewood Broadway. Am 1. Januar 1975 um 0627 Uhr saß Alfred Archibald Jones in Cord gekleidet in einem von Rauch erfüllten Cavalier Musketeer Estate, mit dem Gesicht nach unten am Lenkrad, und hoffte auf das Urteil würde ihn nicht zu sehr belasten.",Weiße Zähne,Zadie Smith,unknown
06:28,0628-000,6:28 Uhr,"Donnerstag 6:28 Uhr<br>Die Morgenluft war scharf und sie wünschte, sie hätte sich vor dem Ausgehen einen von Adrianas schwarzen Strickschals geschnappt. Konnte sie als eine dieser gebeugten griechischen Bäuerinnen durchgehen? sie fragte sich. Nicht wahrscheinlich. Sie zitterte und zog ihren dünnen Mantel um sich.",Projekt Daedalus,Thomas Hoover,sfw
06:29,0629-000,6:29,"Während der nächsten fünfzehn Minuten schleppte er die Kisten mit Wein und Bier die Treppe hinauf, blieb ständig stehen, um auf die Uhr zu schauen, und um 6:29 öffnete er die Hintertür, um sie zu finden Der deutsche Unteroffizier hüpfte auf und ab und klopfte sich auf die Seite, um sich warm zu halten.",Die Sünden des Vaters,Jeffrey Archer,sfw
06:29,0629-001,eine Minute vor sechs Uhr dreißig,Ich setzte mich auf. Über mir lag ein Teppich. Ich warf das ab und stellte meine Füße auf den Boden. Ich blickte finster auf eine Uhr. Die Uhr zeigte eine Minute vor sechs Uhr dreißig.,Der große Schlaf,Raymond Chandler,unknown
06:30,0630-000,sechs-30,"Zwei Huren auf dem Weg von Portland, um uns in einem Boot zum Hochseefischen mitzunehmen! Es machte es schwierig, im Bett zu bleiben, bis um sechs-30 das Licht im Schlafsaal anging.",Einer flog über das Kuckucksnest,Ken Kesey,nsfw
06:30,0630-001,sechs Uhr dreißig,Tony steht wie immer um sechs Uhr dreißig auf. West schläft weiter und stöhnt ein wenig. Wahrscheinlich schreit er in seinen Träumen; Geräusche in Träumen sind immer lauter.,Die Räuberbraut,Margaret Atwood,unknown
06:30,0630-002,sechs halb sieben morgens,"Aber wenn man sich <em>vor</em> dem Frühstück rasiert, wie sie es von mir an manchen Morgen tut – sechs halb sieben morgens in einem Raum mit weißen Wänden und weißen Waschbecken Und lange Röhrenlichter an der Decke, die dafür sorgen, dass es keine Schatten gibt, und Gesichter um dich herum, die hinter den Spiegeln schreiend gefangen sind – welche Chance hast du dann gegen eine ihrer Maschinen?",Einer flog über das Kuckucksnest,Ken Kesey,unknown
06:30,0630-003,sechs-dreißig,"Zu Beginn eines jeden Tages wird die ordnungsgemäß datierte OD-Karte in einen Schlitz in der Stahltür gesteckt und die Wände summen: Um sechs-dreißig geht im Wohnheim das Licht an : Die Akuten stehen schnell aus dem Bett, während die schwarzen Jungs sie herausschubsen, sie dazu bringen können, den Boden zu polieren, Aschenbecher zu leeren, die Kratzspuren von der Wand zu polieren, wo ein alter Kerl vor einem Tag einen Kurzschluss hatte, und sind in einem zu Boden gegangen Fürchterlicher Rauch und Geruch nach verbranntem Gummi.",Einer flog über das Kuckucksnest,Ken Kesey,nsfw
06:30,0630-004,6.30 Uhr.,"Jetzt drinnen, befahl MJ. Sie schob uns drei ins Hotelzimmer und schloss dann die Tür. Ich warf einen Blick auf die Uhr neben dem Bett. 6.30 Uhr. Warum weckten sie Mama und Papa so früh?",Mädchen vermisst,Sophie McKenzie,unknown
06:30,0630-005,sechs Uhr dreißig,"Daniel und die FBI-Männer lauschten den Geräuschen seiner Mutter, die seinen Vater weckte. Daniel hielt immer noch den Türknauf. Er war bereit, die Tür zu schließen, sobald er dazu aufgefordert wurde.<br>„Wie spät ist es?“ sagte sein Vater mit betäubter Stimme.<br>„Oh mein Gott, es ist sechs Uhr dreißig“, sagte seine Mutter.",Das Buch Daniel,E.L. Doctorow,unknown
06:30,0630-006,sechs halb sechs,"Es war sechs halb sechs. Als das Baby schrie, konnten sie es nicht verstehen, und Sam schob eifrig sein Gesicht zwischen ihre Ohren und sagte: „Hören Sie, da, da, das ist das neue Baby.“ Er war rot vor Freude und Erfolg.","Der Mann, der Kinder liebte",Christina Stead,unknown
06:30,0630-007,sechs-30,"Es war sehr kalt, als er im Lastwagen saß, und nach einer Weile stieg er aus, ging umher, schlug mit den Armen nach sich selbst und stampfte mit seinen Stiefeln auf. Dann stieg er wieder in den Lastwagen. Die Baruhr zeigte sechs-30… Um halb acht hatte er entschieden, dass es so lange dauern würde, bis das Taxi ankam, und dann würde er das tun und er startete den Motor.",Städte der Ebene,Cormac McCarthy,unknown
06:30,0630-008,halb sieben,"Nervös sprang sie auf und lauschte; das Haus selbst war so still wie immer; die Schritte hatten sich zurückgezogen. Durch ihr weit geöffnetes Fenster durchfluteten die strahlenden Strahlen der Morgensonne ihr Zimmer mit Licht. Sie blickte auf die Uhr; Es war halb sieben – zu früh, als dass irgendjemand im Haushalt bereits aufgestanden wäre.",Der Scharlachrote Pimpernel,Baroness Orczy,unknown
06:30,0630-009,sechs-30,"Halb sechs war offensichtlich eine absurde Zeit und er, der Kunde, hatte es offensichtlich nicht ernst gemeint. Ein zivilisiertes sechs-30 für zwölf Uhr mittags war mit ziemlicher Sicherheit das, was er im Sinn hatte, und wenn er es ernst meinen wollte, blieb Dirk keine andere Wahl, als anzufangen einige seriöse Statistiken herausgeben. Vor dem Mittagessen wurde niemand ermordet. Aber niemand. Die Leute waren dem nicht gewachsen. Man brauchte ein gutes Mittagessen, um sowohl den Blutzuckerspiegel als auch die Blutlust in die Höhe zu treiben. Dirk hatte die Zahlen, die es bewiesen.",Die lange dunkle Teezeit der Seele,Douglas Adams,unknown
06:30,0630-010,6.30,"Manchmal waren es Karren mit Hauben, manchmal waren es einfach nur offene Karren mit Brettern als Sitzfläche, auf denen zwölf Frauen in Umhängen und Hauben saßen, sechs pro Seite, eng zusammengedrängt, für die endlose Reise. Noch im Jahr 1914 kannte ich die Fluggesellschaft von Croydon-cum-Clopton, zwölf Meilen von Cambridge entfernt; Sein Wagen startete um 6.30 morgens und kam gegen zehn Uhr abends zurück. Obwohl er noch nicht alt war, konnte er weder lesen noch schreiben; aber er nahm unterwegs Aufträge entgegen – ein Päckchen Nadeln für Frau Dies und eine neue Teekanne für Frau Das – und lieferte sie auf dem Rückweg alle ordnungsgemäß aus.",Zeitstück,Gwen Raverat,unknown
06:31,0631-000,6:31 A.M.,"6:31 A.M.<br>„Alpha-Anführer, das ist SEAL One. Ich glaube, wir haben einige Feinde entdeckt.“",Projekt Cyclops,Thomas Hoover,sfw
06:32,0632-000,6:32 A.M.,"6:32 A.M.<br>Mark war aufgewacht, aber er war nicht wach. In seinem Kopf schwirrten zusammenhangslose Gedanken. Die erste Vision, die ihm durch den Kopf ging, war Elizabeth; er lächelte.",Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,sfw
06:32,0632-001,6:32 Uhr,"Er hatte bereits seit sieben Minuten dort geparkt; er konnte sich nur noch ein paar mehr leisten, bevor jemand misstrauisch werden könnte.<br>„Komm… komm schon“, murmelte er. „Lass uns das hinter uns bringen.“<br>Er schaute auf die Uhr: 6:32 Uhr",Der Ehrgeiz,Lee Strobel,sfw
06:32,0632-002,6:32 Uhr,"FLUGHAFEN BURBANK<br>6:32 Uhr<br>Der Verkehr zur Hauptverkehrszeit kroch im blassen Morgenlicht voran. Casey drehte ihren Rückspiegel und beugte sich vor, um ihr Make-up zu überprüfen.",Zelle,Michael Crichton,unknown
06:32,0632-003,achtundzwanzig Minuten vor sieben,"Die vertrauten Radiumziffern an meinem linken Handgelenk bestätigten den Uhrturm. Es war achtundzwanzig Minuten vor sieben. Es schien mir, als würde ich einen grellen kastanienbraunen Pyjama ausfüllen, der sicherlich nicht meiner war. Mein Gegenüber trug ein kleines gelbes Nummerchen.",Zu wie der Blitz,Dana Chambers,unknown
06:33,0633-000,6.33 Uhr,"Aufgewacht 6.33 Uhr Letzte Sitzung mit Anderson. Er machte deutlich, dass er genug von mir gesehen hat und dass es mir von nun an besser geht, allein zu sein. Um 8:00 Uhr schlafen? (Diese Countdowns machen mir Angst.) Er hielt inne und fügte dann hinzu: Auf Wiedersehen, Eniwetok.",Die Stimmen der Zeit,J.G. Ballard,unknown
06:34,0634-000,6:34 Uhr,"6:34 Uhr<br>Der Anführer der SEALs, Leutnant Devon Robbins, sprach in sein dünnes Mikrofon. „Kannst du sie sehen? Wir könnten ein IR-Zielfernrohr gebrauchen.“ Die SEALs hatten sich wie üblich in zwei Teams aufgeteilt, und er führte das erste an.",Projekt Cyclops,Thomas Hoover,sfw
06:35,0635-000,6:35,"Mark wachte erschrocken auf, setzte sich auf und versuchte, den Blick auf die Uhr zu richten. Alles, was er sehen konnte, war die Bewegung des Sekundenzeigers: 6:35. Hölle. Er schoss vom Stuhl hoch, sein steifer Nacken und Rücken schmerzten; er war noch angezogen.",Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,nsfw
06:35,0635-001,fünfundzwanzig Minuten vor sieben,"Meine Uhr lag auf dem Frisiertisch daneben; Als ich darauf blickte, sah ich, dass die Zeit fünfundzwanzig Minuten vor sieben war. Mir wurde gesagt, dass die Familie um neun Uhr frühstückte, sodass ich fast zweieinhalb Stunden Freizeit hatte. Natürlich würde ich rausgehen und die Frische des Morgens genießen.",Ravensdene Court,J.S. Fletcher,unknown
06:36,0636-000,6:36,Kaldren verfolgt mich wie ein leuchtender Schatten. Er hat das Gateway „96.688.365.498.702“ vermerkt. Sollte den Postboten verwirren. Wachte um 9:05 auf. Schlafen 6:36.,Die Stimmen der Zeit,J.G. Ballard,unknown
06:37,0637-000,06:37 GMT,"06:37 GMT<br>Jackie brauchte an diesem Morgen keinen Weckruf. Sie war bereits auf dem Weg zum Bahnhof Waterloo, als William die M4 hinunterraste.",Nichts gewagt,Jeffrey Archer,sfw
06:37,0637-001,6.37 Uhr,"Die Uhr im Armaturenbrett zeigte 6.37 Uhr. Town runzelte die Stirn und schaute auf seine Armbanduhr, die blinkend anzeigte, dass es 13.58 Uhr war. Großartig, dachte er. Entweder war ich acht Stunden oder minus eine Minute auf dem Baum.",Amerikanische Götter,Neil Gaiman,unknown
06:38,0638-000,6.38 Uhr,"Die Uhr auf dem Armaturenbrett zeigte an, dass es 6.38 Uhr war. Er ließ die Schlüssel im Auto und ging auf den Baum zu.",Amerikanische Götter,Neil Gaiman,unknown
06:39,0639-000,0639,"Er feuerte einen weiteren Torpedo in 0639 Stunden aus einer Entfernung von 500 Metern ab. Erneut verfehlte es sein beabsichtigtes Ziel, explodierte jedoch sieben Minuten später. Die Torpedos würden nur bei Kontakt mit einem festen Gegenstand explodieren.",Goldfinder,Keith Jessop and Neil Hanson,sfw
06:39,0639-001,6:39 Uhr,"6:39 Uhr<br>„Halten Sie Ihr Feuer! Verdammt, halte dein Feuer. Der SEAL-Anführer, Leutnant Devon Robbins, drückte ungläubig über das, was er hörte, auf seinen Ohrhörer.",Projekt Cyclops,Thomas Hoover,nsfw
06:40,0640-000,zwanzig vor zwanzig klingelte sieben,"Um elf Uhr klingelte das Telefon, und immer noch antwortete die Gestalt nicht, genauso wenig wie sie reagierte, als das Telefon um fünfundzwanzig vor sieben Uhr morgens und noch einmal um zwanzig vor zwanzig klingelte sieben",Die lange dunkle Teezeit der Seele,Douglas Adams,unknown
06:41,0641-000,neunzehn Minuten vor sieben,"Ein Auto fuhr im Kriechtempo vorbei, sein Fahrer beäugte sie neugierig durch die langsam laufenden Scheibenwischer, und sie tat so, als würde sie in ihrer Tasche nach etwas suchen, und versuchte, auf dem Weg in einen normalen Tag wie ein normaler Mensch auszusehen. Es war neunzehn Minuten vor sieben.",Der Pferdetänzer,Jojo Moyes,sfw
06:42,0642-000,06:42,Es war 06:42 und er hatte gerade sein Solo-Morgentraining beendet: drei Runden von Ring 7 – dem zweitlängsten Ring in der Hab-Disk – gefolgt von einer halben Ich habe eine Stunde lang im Fitnessstudio gegen Widerstandskanäle gedrückt und gezogen.,Marinekadett,Tim C. Taylor,sfw
06:43,0643-000,6:43 Uhr,Vielleicht war der eindringliche metallische Klang nur ein Teil seines Traums. Er drehte sich widerstrebend um und blinzelte auf die kleinen phosphoreszierenden grünen Zeiger der Nachttischuhr: 6:43 Uhr,"Seien Sie vorsichtig, was Sie sich wünschen",Jeffrey Archer,sfw
06:43,0643-001,6:43,"Um 6:43 verließ der Fahrer die Autobahn und folgte den Schildern nach La Guardia. Niemand sagte etwas, bis das Auto am Bordstein gegenüber dem Eingang des Marine Air Terminals zum Stehen kam.",Ehre unter Dieben,Jeffrey Archer,sfw
06:43,0643-002,6:43,"Nachdem er sich den Schaum ins Gesicht gespritzt hatte, rasierte er sich zu schnell und mähte dabei die Stoppeln an seinem Kinn ab. Verdammt, drei Kerben; Die Aftershave-Lotion brannte heftig: 6:43.",Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,nsfw
06:43,0643-003,6.43 Uhr,"Nach London am 6.43 Uhr. Jessica ist aus ihrem Urlaub zurück. Es geht bergauf, als wir heute Nachmittag telefonierten, nannte sie mich „Chris“ statt „Minister“.",Ein Blick von den Ausläufern,Chris Mullin,unknown
06:44,0644-000,6.44,"Simon reist gerne in der Scum-Klasse, wenn er alleine ist, und strebt manchmal sogar bewusst die 6.25 an. Aber heute wird die .25 auf 6.44 verschoben.",Die Todesfälle,Mark Lawson,unknown
06:45,0645-000,Sechs-fünfundvierzig,"Sechs-fünfundvierzig die Rasierer summen und die Akuten stellen sich in alphabetischer Reihenfolge vor den Spiegeln auf, A, B, C, D … Die wandelnden Chroniker wie ich kommen herein, wann Die Akutbehandlungen sind erledigt, dann werden die Wheelers eingesetzt.",Einer flog über das Kuckucksnest,Ken Kesey,nsfw
06:45,0645-001,sechs-fünfundvierzig,"Der Zwergenkopf des schwarzen Jungen dreht sich und berührt die Hand mit der Nase bis zum Fingerknöchel. Er runzelt die Stirn, schaut dann kurz nach, wo die anderen beiden schwarzen Jungs sind, für alle Fälle, und teilt McMurphy mit, dass sie den Schrank erst um sechs-fünfundvierzig öffnen. „Es ist eine Politik“, sagt er.",Einer flog über das Kuckucksnest,Ken Kesey,nsfw
06:45,0645-002,viertel vor sieben,"Als die Uhr auf viertel vor sieben zeigte, wachte der Hund auf und schüttelte sich. Nachdem das Tier vergeblich auf den Lakaien gewartet hatte, der es gewohnt war, es herauszulassen, wanderte das Tier ruhelos von einer verschlossenen Tür zur anderen im Erdgeschoss; und als er in großer Verwirrung zu seiner Matte zurückkehrte, appellierte er mit einem langen und melancholischen Heulen an die schlafende Familie.",Kein Name,Wilkie Collins,unknown
06:45,0645-003,viertel vor sieben,"Er dachte immer noch eilig darüber nach und konnte sich nicht dazu entschließen, das Bett zu verlassen, als die Uhr viertel vor sieben schlug. An der Tür neben seinem Kopf klopfte es vorsichtig. „Gregor“, rief jemand – es war seine Mutter – „es ist Viertel vor sieben. Wolltest du nicht irgendwohin?“",Metamorphose,Franz Kafka,unknown
06:46,0646-000,6:46,Er packte die Papiere auf seinem Schreibtisch in seine Aktentasche und rannte zum Aufzug. Zum Glück war es im obersten Stockwerk. Unten: 6:46.,Sollen wir es dem Präsidenten sagen?,Jeffrey Archer,sfw
