Time,Quote time,Quote,Title,Author,SFW
04:00,quattro,"Si coricò alle quattro, senza aspettarsi di dormire un batter d’occhio, ma il suo corpo in via di guarigione aveva le sue priorità. Lei affondò quasi istantaneamente e quando si svegliò al suono insistente <em>dah-dah-dah</em> della sveglia sul comodino, fu contenta di aver impostato la sveglia. Fuori, una raffica di brezza ottobre pettinava le foglie dagli alberi e le mandava attraverso il suo cortile in svolazzi colorati. La luce era diventata di quello strano e profondo oro che sembra proprietà esclusiva dei pomeriggi di fine autunno nel New England.","Buio completo, senza stelle",Stephen King,unknown
04:00,4:00,"<em>Cosa</em> è arrivato sotto forma di un furgone verde brillante, domenica mattina, 4:00 in punto. Dervla si svegliò con gli acri fumi di scarico che entravano nella finestra aperta della sua camera da letto. L’irritazione si trasformò in gratitudine quando vide lo strano veicolo, perché Dervla sapeva una notizia succosa quando ne vedeva uno.",Zuppa Di Melograno,Marsha Mehran,unknown
04:00,le quattro,"Non è successo niente, disse debolmente. “Ho aspettato, e verso le quattro lei si è avvicinata alla finestra ed è rimasta lì per un minuto e poi ha spento la luce.”",Il grande Gatsby,F. Scott Fitzgerald,unknown
04:00,quattro del mattino.,"Ho guardato l’orologio ed erano (sì, avete indovinato) quattro del mattino. Avrei dovuto trarre conforto dal fatto che circa un quarto dell’ora mondiale di Greenwich era anche loro si svegliarono di soprassalto e giacevano, fissando miseramente l’oscurità, preoccupati.",Anguria,Marian Keyes,unknown
04:00,4 del mattino,"All’improvviso, iniziò a piangere. Rannicchiato sul divano singhiozzò forte. Michel guardò l’orologio; erano appena passate le 4 del mattino. Sullo schermo un gatto selvatico aveva in bocca un coniglio.",Atomizzato,Michel Houellebecq,unknown
04:00,Quattro,Gli Uccelli iniziarono alle Quattro<br>Il loro periodo per l’Alba,Gli Uccelli cominciarono alle quattro,Emily Dickinson,unknown
04:00,alle quattro,"La notte prima dell’arrivo di Albert Kessler a Santa Teresa, alle quattro del mattino, Sergio Gonzalez Rodriguez ha ricevuto una telefonata da Azucena Esquivel Plata, giornalista e deputata del PRI.",2666,Roberto Bolaño,unknown
04:00,alle quattro,"Svegliandomi alle quattro nel buio silenzioso, guardo. Col tempo i bordi delle tende si schiariranno. Fino ad allora vedo ciò che in realtà è sempre lì: la morte inquieta, un giorno intero più vicino adesso, che rende impossibile ogni pensiero tranne come, dove e quando io stesso morirò.",Aubade,Philip Larkin,unknown
04:00,alle quattro,"Quando notò che gli chef dei grandi alberghi e dei ristoranti — un gruppo esigente e impaziente — tendevano a spostarsi da un venditore all’altro, comprando mele qua e broccoli là, chiese se poteva mettere a disposizione del tè per loro. Tommy acconsentì e gli chef, grati per una bevanda calda alle quattro del mattino, si attardarono e comprarono.",La rosa del tè,Jennifer Donnelly,unknown
04:00,quattro,"Erano ormai le quattro di una mattina di mezza estate, e le colline occidentali, che potevo vedere attraverso una finestra dell’atrio, cominciavano ad essere offuscate dal riflesso proveniente dall’orizzonte opposto dell’alba.",Il mangiatore di Hasheesh,Fitz Hugh Ludlow,nsfw
04:00,quattro del mattino,"Starò attento ad aiuto se ti vedrai al lavoro e in tutto ciò che farai come previsto dalla tua comprensione. Eravamo a ovest, il 16 agosto, alle quattro del mattino.<br><br>Il tuo amico,<br>Il Duca.",Don Quijote di La Mancha,Miguel de Cervantes,sfw
04:00,quattro del mattino,Belano ha detto che sono quattro del mattino. A quel tempo sapevo con le dimissioni che non avrei potuto dormire.,Detective selvagge,Roberto Bolaño,sfw
04:01,quattro e un minuto,"In un attimo avevo l’ufficio e la postazione del redattore notturno, gli avevo detto chi ero e cominciavo a dettare. “Alle quattro e un minuto ora nostra (guardate che ora è l’ora di Parigi e inseritela) una corazzata francese è stata affondata dall’uomo che deve fermare tutta la guerra. Probabilmente nessuno a bordo è scappato”. Quest’ultima era un’ipotesi basata sull’esperienza del passato.",L’uomo che pose fine alla guerra,Hollis Godfrey,sfw
04:01,Sono appena passate le quattro,Charlie guardò l’orologio. Sono appena passate le quattro a casa. Domenica. Sarebbe alzata. Probabilmente leggendo davanti a una tazza di caffè prima di correre davanti alla chiesa.,Soldato avanti,Vanessa Rasanen,unknown
04:01,appena passate le 4,"All’improvviso, iniziò a piangere. Rannicchiato sul divano singhiozzò forte. Michel guardò l’orologio; erano appena passate le 4. Sullo schermo un gatto selvatico aveva in bocca un coniglio.",Atomizzato,Michel Houellebecq,unknown
04:02,4:02,Ho camminato su e giù per la fila. Nessuno mi ha dato una seconda occhiata. Alla fine mi sono seduto accanto a un uomo. Non prestò attenzione. Il mio orologio diceva 4:02. Forse era in ritardo.,La storia dell’amore,Nicole Krauss,unknown
04:03,4:03,Sono 4:03 di una freddissima mattina di gennaio e sto appena tornando a casa. Sono andato a ballare e sono solo mezzo ubriaco ma completamente esausto.,La moglie del viaggiatore nel tempo,Audrey Niffenegger,unknown
04:04,Le quattro e quattro minuti!,"Le quattro e quattro minuti! È ancora molto presto e per arrivare da qui a lì non ci metterò più di 15 minuti, anche camminando lentamente. Me lo ha detto verso le cinque. Non sarebbe meglio aspettare all’angolo?",Collina dell’Angelo,Cirilo Villaverde,unknown
04:05,4.05,"Le foglie venivano sospinte contro la mia finestra. Erano 4.05. La luna si era spostata nel cielo, splendendo attraverso una massa raggrumata di nuvole come un uovo di candela.",Eravamo i Mulvaney,Joyce Carol Oates,unknown
04:06,4.06,"Dexter guardò il biglietto di Kate, poi il suo viso, poi l’orologio. Erano le 4.06, la sera prima di andare al ristorante.",Gli espatriati,Chris Pavone,unknown
04:07,4.07,"4.07. Perché sto in piedi? Ho le spalle fredde e tremo. Mi rendo conto che mi trovo al centro della stanza. Guardo subito la porta della camera da letto. Chiuso, senza segni di effrazione. Perché mi sono alzato?",A guardia di Hanna: un romanzo,Miha Mazzini,unknown
04:08,4:08,È stato 4:08 sotto il freddo metallo di una palestra nella giungla che tutti i sogni di Andrew sono diventati realtà. Baciò il suo unico vero amore e giurò su e giù che sarebbe durato per sempre a questo compagno esausto durante il lungo viaggio verso casa.,Morire nel crepuscolo dell’estate,Seth O’Connell,unknown
04:09,4:09,"Il camion ha viaggiato senza sosta per tutta la notte ad una velocità costante di circa quaranta miglia orarie in direzione di Baghdad, ma alle 4:09 questa mattina ha svoltato in il deserto, e abbiamo smesso di monitorarne i movimenti, poiché quel particolare percorso non porta da nessuna parte.",Onore tra i ladri,Jeffrey Archer,sfw
04:09,le quattro e nove minuti,Erano le le quattro e nove minuti. “È seduto nel mezzo di un campo ultrasonico e sono in ritardo di dieci minuti per tirarlo fuori. Andiamo!”,L’affare finale: un uomo dell’U.N.C.L.E.,David McDaniel,sfw
04:10,Quattrodieci,"Non mi piace questa attesa, disse.<br>Lei sorrise. “Saresti un pessimo investigatore privato.”<br>“Che ore sono?”<br>“Quattrodieci. Quindici minuti dopo l’ultima volta che hai chiesto.”",Fiume di rame,William Kent Krueger,sfw
04:10,quattro-dieci,"Il cambiamento è avvenuto alle quattro-dieci. Sdraiata sulla sabbia, la donna vestita di nero lo vide arrivare e si rilassò.",Le donne,Ray Bradbury,unknown
04:11,undici minuti dopo le quattro,"La mattina dopo mi sveglio esattamente undici minuti dopo le quattro, dopo aver dormito tutto il mio normale risveglio insonne di mezzanotte alle tre.",Le cose della vita,Karen Karbo,unknown
04:12,quattro-dodici,"Alla fine segnalò con la torcia che era arrivata in cima. Ho risposto al segnale, poi ho puntato la luce verso il basso per vedere quanto si era alzata l’acqua. Non sono riuscito a capire niente. Il mio orologio segnava quattro-dodici al mattino. Non ancora l’alba. I giornali del mattino ancora non consegnati, i treni non ancora in funzione, i cittadini del mondo di superficie profondamente addormentati, ignari di tutto questo. Ho teso la corda con entrambe le mani, ho fatto un respiro profondo e poi ho iniziato lentamente la salita.",Il paese delle meraviglie hard-boiled e la fine del mondo,Haruki Murakami,unknown
04:12,4:12,"Karen sentì il letto muoversi sotto il peso di Harry. Sdraiata su un fianco aprì gli occhi per vedere i numeri digitali nell’oscurità, 4:12 in verde chiaro. Dietro di lei Harry continuò a muoversi, sistemandosi. Lei guardò i numeri cambiare fino a 4:13.",Prendi Shorty,Elmore Leonard,unknown
04:13,4:13,"Karen sentì il letto muoversi sotto il peso di Harry. Sdraiata su un fianco aprì gli occhi per vedere i numeri digitali al buio, 4:12 in verde chiaro. Dietro di lei Harry continuò a muoversi, sistemandosi. Lei guardò i numeri cambiare in 4:13.",Prendi Shorty,Elmore Leonard,unknown
04:14,4:14,"Alle 4:14 i due uomini tornarono alla Jeep. Dopo che il passeggero ha riposto le lattine nel retro della Jeep, l’autista è uscito dal vialetto e si è diretto verso est. Le ultime immagini trovate sulla pellicola sembravano essere fiamme o fumo.",Un vero incubo,David H. Swendsen,unknown
04:15,quattro-quindici,"Alice vuole avvertirla che in famiglia c’è un difetto, come il piede piatto o il diabete: rischiano tutti di restare soli per loro ostinata scelta. Il brutto orologio della cucina dice quattro-quindici.",Maiali in paradiso,Barbara Kingsolver,unknown
04:16,Quattro-sedici,"Mi chinai per raccogliere l’orologio dal pavimento. Quattro-sedici. Ancora un’ora fino all’alba. Andai al telefono e composi il mio numero. Era da molto tempo che non chiamavo a casa, quindi dovevo faticare a ricordare il numero. L’ho lasciato squillare quindici volte; nessuna risposta. Ho riattaccato, ho composto di nuovo il numero e ho lasciato squillare altre quindici volte. Nessuno.",Il paese delle meraviglie hard-boiled e la fine del mondo,Haruki Murakami,unknown
04:16,quattro e sedici,Sono entrati nel parcheggio dei visitatori alle quattro e sedici del mattino. Sapeva che erano le quattro e sedici perché all’ingresso del reparto maternità c’era un orologio digitale sotto la segnaletica.,Freaks in the City: secondo libro della serie Freaks,Maree Anderson,unknown
04:17,4:17,"Big Al si stiracchiò e cominciò a camminare lentamente intorno alla macchina. Sapeva che avevano intenzione di partire molto prima dell’alba, cioè alle 6:48. Guardò l’orologio: 4:17. Entrambi alzarono lo sguardo quando un aereo volò sopra di loro, il primo ad atterrare a Heathrow quella mattina.",Un prigioniero di nascita,Jeffrey Archer,sfw
04:17,4:17,"Ho ceduto alla mia curiosità, ho tirato su la manica sinistra del maglione e ho controllato l’orologio da polso. Erano 4:17 Questo mi ha sorpreso non perché fosse quasi l’alba, ma perché non avevo la minima idea dell’ora.",Le Catacombe,Jeremy Bates,unknown
04:17,4.17,"Si svegliò alle 4.17 sudato. Aveva sognato di nuovo l’Africa, e poi il sogno era continuato negli Stati Uniti quando era giovane. Ma Inbata era lì, a osservarlo.",Il Vile,Douglas Phinney,unknown
04:18,quattro-diciotto,"Ho afferrato la sveglia, me la sono messa in grembo e ho premuto i pulsanti rosso e nero con entrambe le mani. Lo squillo non si è fermato. Il telefono! L’orologio diceva quattro-diciotto. Fuori era buio. Quattro e diciotto del mattino. Mi alzai dal letto e presi il ricevitore. “Ciao?”",Il paese delle meraviglie hard-boiled e la fine del mondo,Haruki Murakami,unknown
04:19,quattro e diciannove minuti,"Alle quattro e diciannove minuti della mattina del 27 dicembre 2040, i suoi occhi, scuri come un coltello sacrificale azteco, si aprirono.",Aurora Quest,James Axler,sfw
04:20,quattro-venti,"Ad ogni risveglio accendeva la luce e guardava l’orologio sul comodino, sperando di scoprire che l’alba era vicina allo spuntare. Due-dieci, tre-quaranta, quattro-venti.",Il Faro,P.D. James,sfw
04:21,quattro e ventuno,Alle quattro e ventuno dedussi che le ostilità iniziali non avevano danneggiato le sue opere. Correva e non sapevo se interpretare questa indifferenza da parte del Tempo come un buon o un cattivo presagio.,Il tamburo di latta,Günter Grass,sfw
04:22,4:22,Il presidente compose sette cifre e chiese di parlare con l’ufficiale di servizio. Controllò l’orologio mentre aspettava di essere messo in comunicazione. Era 4:22.,Onore tra i ladri,Jeffrey Archer,sfw
04:22,4.22,Mi ha ferito al punto che volevo dirgli qualcosa. Il mio orologio diceva 4.22 adesso. Si era fermato. E’ stato distrutto.,Il file Ipcress,Len Deighton,unknown
04:23,4:23,"4:23, lunedì mattina, Piazza Islanda. Diverse persone nelle vicinanze di Bjornsongatan vengono svegliate da forti urla.",Lascia entrare quello giusto,John Ajvide Lindqvist,unknown
04:23,04:23,Il suo chip batteva il tempo. 04:23:04. È stata una lunga giornata.,Neuromante,William Gibson,unknown
04:24,04:24,"Alle 04:24 del 5 gennaio 2025 le stelle erano ferme nel cielo. In California il terremoto è iniziato con un rombo a bassa frequenza. Non era un suono ma una sensazione che provocò un’incomprensibile debolezza alle gambe, un senso di costrizione intestinale e panico.",Cerchio perfetto,Carlos J. Cortes,sfw
04:25,le quattro e venticinque,Mentre mi vestivo guardai l’orologio. Non c’era da meravigliarsi che nessuno si muovesse. Erano le le quattro e venticinque.,Le avventure di Sherlock Holmes,Sir Arthur Conan Doyle,unknown
04:26,quattro e ventisei minuti,"Alle quattro e ventisei minuti è stata dichiarata morta. La causa della morte, o meglio la modalità della morte, era evidente. C’erano due ferite da arma da fuoco nel suo petto.",Se mi amassi davvero,Ann Rule,nsfw
04:27,04:27,"E poi ho sentito la campanella della scuola nel mio sogno, ma non era proprio la campanella della scuola e il tono era molto ripido come una botola che si apriva e sono caduto e sono atterrato nel mio letto. Era ancora buio e la mia sveglia diceva 04:27 e ho sentito di nuovo il rumore.",Il club dei padri morti,Matt Haig,sfw
04:28,0428,"Era stato l’unico sopravvissuto, l’unico che era tornato a casa vivo. Allora cosa diavolo stava succedendo? Chi era questo nuovo personaggio nei suoi incubi? Guardò l’orologio e rimase scoraggiato nello scoprire che erano solo 0428 ore.",Solfleet: Il Call of Duty,Glenn Smith,nsfw
04:29,0429 ore,"Le chiedo scusa, dottor Leving, ma c’è una chiamata urgente per lei. Lo pseudo-robot Calibano dice che deve parlarti subito.<br>Fredda sospirò. Sapeva che doveva rispondere alla chiamata e che Calibano avrebbe chiamato solo se fosse stato importante. Ma anche così, la notte si stava rivelando molto lunga.<br>“Adesso che ore sono?” chiese.<br>“Sono le 0429 ore”, disse Donald.",Utopia,Roger MacBride Allen,sfw
04:30,4:30,"Non può andarsene.<br>Molto probabilmente non se ne andrà mai.<br>Bram ritrova la strada per tornare alla sedia e si accomoda.<br>Fuori, un uccello grida mentre la luna va e viene dietro spesse nuvole. Recupera l’orologio da tasca dal cappotto e impreca. Si dimenticò di caricarlo e le lancette cessarono il loro viaggio alle 4:30. Se lo rimette in tasca.",Dracula,Dacre Stoker & J.D. Barker,unknown
04:30,4:30,"Cosa mi è successo? Perché sono così solo al mondo? 4:30—La soluzione mi è arrivata proprio mentre mi stavo appisolando. Illuminato! Tutto combacia e vedo quello che avrei dovuto sapere dall’inizio. Niente più sonno. Devo tornare in laboratorio e confrontarlo con i risultati del computer. Questo, in definitiva, è il difetto dell’esperimento. L’ho trovato.",Fiori per Algernon,Daniel Keyes,unknown
04:30,quattro e mezza del mattino,"Algernon è morto due giorni fa. L’ho trovato alle quattro e mezza del mattino quando sono tornato al laboratorio dopo aver vagato lungo il lungomare, disteso su un fianco nell’angolo della gabbia. Come se stesse correndo nel sonno.",Fiori per Algernon,Daniel Keyes,unknown
04:30,Le quattro e mezza,"Jonas rotola faticosamente fuori dall’amaca, con la parte bassa della schiena dolorante e gonfia, nel disperato bisogno di un chiropratico. Controlla l’orologio. Le quattro e mezza…ma è mattina o pomeriggio?","Meg, Acque Primordiali",Steve Alten,unknown
04:30,quattro e mezza,"<em>Allora perché non descrivere questo “ciclo”</em>?<br>Se lo desideri. Un servitore viene svegliato alle quattro e mezza dallo stimolo nel flusso d’aria, poi diventa giallo nel nostro dormitorio. Dopo un minuto nell’igienizzatore e nella vaporiera, indossiamo uniformi pulite prima di entrare nel ristorante.",Atlante delle nuvole,David Mitchell,unknown
04:30,quattro e mezza del mattino,"“Che ore sono? Hai tempo qui?”<br>“Certo che ne abbiamo.” Si tirò su la manica, rivelando un orologio da polso Timex giallo. “Sono quattro e mezza del mattino.”<br>“È un bell’orologio.”<br>“Me lo ha regalato mio padre”, disse felicemente.",Le Catacombe,Jeremy Bates,unknown
04:30,quattro e mezza,"Alla fine di una relazione, è chi non è innamorato a fare i discorsi teneri. Ero sopraffatto da un senso di tradimento, tradimento perché un sindacato nel quale avevo investito così tanto era stato dichiarato fallito senza che io ne avessi la sensazione. Chloe non gli aveva dato una possibilità, dissi a me stesso, conoscendo la disperazione di questi tribunali interni che annunciavano verdetti vuoti alle quattro e mezza del mattino.",Saggi sull’amore,Alain de Botton,unknown
04:30,04.30,"Hester Thrale arriva ondulando con una finta giacca di volpe alle 23.30 come al solito, anche se deve essere alzata tipo 04.30 per il turno della colazione alla Provident Nursing Home e qualche volta fa colazione con Gately, entrambi i volti che annuiscono pericolosamente vicino ai loro Frosted Flakes.",Scherzo infinito,David Foster Wallace,unknown
04:31,4:31,"Mentre la signorina Nichol camminava lungo il corridoio, guardò l’orologio. Erano 4:31 Scese le scale fino al quinto piano e si diresse verso la cameretta dei bambini.",Figli della fortuna,Jeffrey Archer,sfw
04:31,4:31,Un terremoto ha colpito Los Angeles questa mattina alle 4:31 e le immagini hanno iniziato subito ad arrivare tramite la CNN.,Microservi,Douglas Coupland,unknown
04:32,4:32,"Il suo primo giorno di asilo, Peter Houghton si svegliò alle 4:32 entrò nella stanza dei suoi genitori e chiese se fosse ancora ora di prendere lo scuolabus.",Diciannove minuti,Jodi Picoult,unknown
04:33,04.33,"Quando udì il debole rumore metallico di un cancello d’acciaio che si chiudeva dietro di loro, sorrise nell’oscurità. Erano fuori. Premette un pulsante dell’orologio e quando la luce gli mostrò che era 04.33 il suo sorriso si trasformò in un ghigno. Nessuno usciva da Greenacres da oltre un decennio, il che rendeva il risultato di Bishop ancora più dolce. Questo era il tipo di record che gli piaceva battere.",L’uomo sbagliato,Jason Dean,sfw
04:34,4:34,"Non era contento di essere stato tirato fuori dal suo sogno. L’orologio lo scherniva, dicendo che erano 4:34. Sollevò il ricevitore.",Monaco Guerriero,Ray Keating,sfw
04:34,4:34,"Con un profondo sospiro, aprii gli occhi quel tanto che bastava per concentrarmi sui numeri che brillavano sul mio comodino. Erano 4:34 Che razza di sadico ha chiamato un altro essere umano alle 4:34 del mattino?",Prima tomba a destra,Darynda Jones,unknown
04:35,4:35,Nessun tipo di stanchezza può tenere un bambino addormentato molto più tardi delle sei del mattino del giorno di Natale. Colby si svegliò alle 4:35.,Sogni e ombre,C. Robert Cargill,unknown
04:36,4:36,"Quella mattina 4:36, da sola nella mia camera d’albergo, la scena era decisamente migliore. Spencer era impallidito, confuso dall’inevitabile logica della mia accusa. Sul labbro superiore si erano formate alcune gocce di sudore. Una minuscola vena aveva cominciato a pulsargli nella tempia.",L’ottone che va in mezzo,Ross Thomas,unknown
04:37,4:37,"Il colpo alla porta fu debole, ma svegliò comunque Stephen. Ha toccato lo schermo del suo smartphone. 4:37",Sotto la cupola d’oro,Ray Keating,sfw
04:37,4:37,"La sua camera da letto non era quasi più grande del suo materasso king-size, che mi aveva detto di aver ereditato dai suoi genitori quando sua madre si era ammalata “e così presero due letti matrimoniali perché mio padre non riusciva a dormire la notte con tutto quel suo agitarsi.” I numeri verdi di una sveglia digitale brillavano tra le lattine di Diet 7UP sul comodino. Era 4:37. Sentivo l’odore del burro di arachidi e, ancora, l’odore amaro del vomito.",Il mio anno di riposo e relax,Ottessa Moshfegh,unknown
04:38,4.38,"Alle 4.38 mentre il sole sta sorgendo su Gorley Woods, sento uno strano fruscio nell’erba accanto a me. Scruto attentamente ma non vedo nulla.",La fila,Jonathan Barrow,unknown
04:39,ventuno minuti alle cinque,"All’ora zero meno un minuto, ventuno minuti alle cinque del ventunesimo marzo, Jiffy Tripp stava in trincea accanto a un ufficiale di fanteria, guardando la terra di nessuno. Era ancora buio. All’ora zero più cinque secondi l’esplosione del proiettile ha effettivamente gettato una sorta di caleidoscopio della strega nella terra di nessuno, e lui stava raggiungendo i razzi SOS. Rosso - verde - rosso.",I passeri di Dio,Phillip Child,sfw
04:40,4.40,"Mi sono sistemato in una routine quotidiana. Sveglia alle 4.40, doccia, salita sul treno nord verso le cinque e dieci.",Pantaloni prepotenti,Tina Fey,unknown
04:41,4:41,Alle 4:41 la voce di Crane gracchiò attraverso il walkie-talkie come se avesse letto i loro pensieri sull’ammutinamento. “Tutti nell’ascensore. Ora!” Solo pochi istanti prima della chiamata lui e C.J. avevano terminato quello che speravano sarebbe stato un diversivo riuscito.,Merci danneggiate: un romanzo,Roland S. Jefferson,unknown
04:42,04:42,"Un grande orologio sopra i banchi diceva 04:42. Si fermò ad ascoltare. Qualunque cosa fosse accaduta lì, sembrava essere finita.",Città morta,Matthew Warwick,sfw
04:43,quattro e quarantatré,Sono le quattro e quarantatré di mattina e lì è quasi chiaro.,Pyschoraag,Suhayl Saadi,unknown
04:44,0444,"Alle 0444 di ieri mattina, la dottoressa Diana Chandler, ventisette anni, astrofisica di Toronto, Canada, ha preso possesso del mezzo da sbarco Orpheus. La dottoressa Chandler, apparentemente sconsolata per il fallimento del marito, Aaron Rossman, anche lui ventisettenne, anche lui di Toronto, nel rinnovare il contratto di matrimonio biennale recentemente scaduto, presumibilmente si è suicidata. Il signor Rossman è il comandante del porto della Starcology.",Vello d’oro,Robert J. Sawyer,nsfw
04:45,quattro e quarantacinque,"Non ha mai ritenuto necessario telefonare al Primo Ministro, anche se il signor Churchill gli ha telefonato in un’occasione. Erano le quattro e quarantacinque del mattino quando Charlie prese il ricevitore dalla scrivania.",Come vola il corvo,Jeffrey Archer,sfw
04:45,4:45,"Il respiro di sua moglie al suo fianco è così debole che riesce a malapena a sentirlo. Una di queste mattine giacerà morta accanto a me e io non me ne accorgerò nemmeno, pensa. O forse sarò io. L’alba rivelerà che uno di noi è rimasto solo. Controlla l’orologio sul tavolo accanto al letto. Le lancette si illuminano e registrano 4:45",Assassini senza volto,Henning Mankell,unknown
04:46,quattro-quarantasei,"Il telefono squillò di nuovo alle quattro-quarantasei.<br>“Salve,” dissi.<br>“Salve”, disse una voce di donna. “Mi scuso per la volta precedente. C’è un disturbo nel campo sonoro. A volte il suono scompare.”<br>“Il suono scompare?”<br>“Sì”, ha detto. “Il campo sonoro sta scivolando. Mi senti?”",Il paese delle meraviglie hard-boiled e la fine del mondo,Haruki Murakami,unknown
04:47,4:47,"Ho dormito solo a intermittenza dopo aver cercato online. Le frasi che avevo letto si ripetevano nella mia testa ancora e ancora. Quando mi sono svegliato per quella che mi è sembrata la centesima volta, l’orologio dello Stormtrooper accanto al letto diceva 4:47.",Quello che sapeva,Gilly MacMillan,unknown
04:48,4:48,A 4:48 l’ora felice quando la chiarezza visita la calda oscurità che bagna i miei occhi Non conosco peccato,4:48 Psicosi,Sarah Kane,unknown
04:48,4:48,"Pensare alla cartolina mi scalda all’idea di passare sotto la porta ad arco della casa dei Newton, ma quando arrivo a casa loro, il piano mi sembra ridicolo. Cosa sto facendo? Sono 4:48 e ho parcheggiato fuori dalla loro casa buia.",Qual è il cosa,Dave Eggers,unknown
04:49,cinque meno undici,Quando Costain lasciò il ponte il cromometro d’ottone nella timoneria diceva cinque meno undici. Harkness lo guardò e si rese conto vagamente che il divario era ancora troppo grande.,Forza Burrasca,Elleston Trevor,sfw
04:50,cinque minuti meno dieci,"Anche le lancette del suo orologio e quelle di tutti i tredici orologi erano congelate. Si erano congelati tutti allo stesso tempo, in una notte nevosa, sette anni prima, e da allora in poi erano sempre cinque minuti meno dieci nel castello.",I 13 orologi,James Thurber,unknown
04:51,4:51,"4:51<br>“Sai, odio rovinare tutto il divertimento che ti stai divertendo.” Vance cercò di guardare Moreau, ma riusciva a malapena a vedere attraverso il gonfiore delle palpebre gonfie. “Ma ho delle notizie inquietanti. Tu e il resto dei teppisti di Ramirez state per trovarvi in una situazione grave qui. Nel momento in cui proverai a lanciare quella bomba, potrai toglierti il cappello e baciarti il culo addio. Meglio godertelo finché puoi.”",Progetto Ciclope,Thomas Hoover,nsfw
04:51,cinque minuti alle cinque,"Prima? Sono cinque minuti alle cinque — chi si alzerebbe così presto?<br>“Oh, siamo tutti mattinieri.”",Doni dei Magi,Jean Johnson,sfw
04:52,4:52,"Anna lasciò l’appartamento alle 4:52, vestita con jeans, una maglietta blu, una giacca di lino e un berretto da baseball. Non era sicura di cosa aspettarsi mentre usciva sul marciapiede quella mattina fresca e buia.",Impressione falsa,Jeffrey Archer,sfw
04:52,cinque meno otto,"Se ha importanza, sono cinque meno otto. Non farti venire l’idea che mi fa piacere alzarmi dal letto a quest’ora della notte. Rende tutto più semplice dal punto di vista legale se ci inviti a entrare.",Tenendo lo zero,Gerald Seymour,sfw
04:53,cinque minuti prima,C’era così silenzio nell’ufficio postale che Trinidad poteva sentire il leggero ticchettio della lancetta dei secondi ogni volta che si muoveva. Erano cinque minuti prima.,Il silenzio di Bonaventura Arrow,Rita Leganski,unknown
04:54,cinque minuti meno,"Quando l’ultimo coperchio fu rimesso a posto, controllò l’orologio sul muro: cinque minuti meno. Giusto il tempo di dare un’occhiata nell’altra scatola e vedere se poteva aspettarsi di nuovo la stessa cosa.",Una questione d’onore,Jeffrey Archer,sfw
04:54,Sei minuti alle cinque,"Sei minuti alle cinque. Mancano sei minuti. All’improvviso mi sono sentito abbastanza lucido. C’era una luce inaspettata nella cella; i confini erano tracciati, i ruoli ben definiti. Il tempo del dubbio, delle domande e dell’incertezza era finito.",Alba: un romanzo,Elie Wiesel,unknown
04:55,4:55,"C’erano due messaggi. Il primo, inviato alle 4:55, proveniva dal garage del campus.<br>“Abbiamo il tuo veicolo”, lo informò la voce del meccanico. “Sfortunatamente, abbiamo avuto qualche difficoltà a tirarlo fuori dal fosso, e ha subito un piccolo danno aggiuntivo.”",L’Enclave,Karen Hancock,sfw
04:55,4:55,4:55 — Mank tiene in mano il telefono. Si rivolge a Caddell: “Chi è questo?”<br>Caddell: “Jim.” (alza le spalle) “Penso che sia il nostro uomo a Cincinnati.”,Paura e delirio: durante la campagna elettorale del ’72,Hunter S. Thompson,unknown
04:56,poco prima delle cinque,"Cercando di identificare i fatti chiave, Ethan si rese improvvisamente conto che stava guardando l’orologio a muro; erano le 7:35.<br>“Aspetta un attimo. Quando ne hai sentito parlare?”<br>C’è stato un piccolo momento di esitazione. “La prima notizia è arrivata poco prima delle cinque.”",Il giorno infinito,Chris Walley,sfw
04:56,cinque meno quattro,"“Questo è tutto. Alle cinque meno quattro dal tuo. Sette a, per me.”<br>Fu il corazziere che rimase al fianco del generale D’Hubert, tenendo l’unico occhio fisso immobile sul quadrante bianco dell’orologio che teneva nel palmo della mano. Spalancò la bocca, aspettando il ritmo dell’ultimo secondo, molto prima di pronunciare la parola:<br>“Avancez!”",Il punto d’onore,Joseph Conrad,sfw
04:57,tre minuti alle cinque,"Centotrentuno secondi furono persi a Elkhart nel cambiare locomotiva, ed erano tre minuti alle cinque quando il grande 599, con Dave Luce nella cabina, girò il naso verso l’alba e partimmo per Toledo, a 133 miglia di distanza.",Carriere pericolose e audaci,Cleveland Moffett,sfw
04:57,tre minuti alle cinque,"Fu solo quando ebbero attraversato il villaggio, oltre il ponte, e furono sull’ampia strada verso Chester che Ruth cominciò a rendersi conto di quale folle caccia avesse intrapreso. Dove si aspettava di trovarli, comunque? Adesso erano tre minuti alle cinque secondo il piccolo orologio in macchina e mancavano quindici minuti interi fino a Chester.",La ricerca,Grace Livingston Hill,sfw
04:57,pochi minuti prima delle cinque,"Il secondo ha detto la stessa cosa pochi minuti prima delle cinque, e ha menzionato l’eternità… Sono sicuro che ti incontrerò nell’altro mondo. Quattro minuti dopo lasciò un ultimo, fugace messaggio: Amore mio. Fernando. E’ Suzana. Poi, a quanto pareva, si era sparata.",Una morte in Brasile: un libro di omissioni,Peter Robb,nsfw
